code,CAToAsset,NCAToAsset,tangibleAssetToAsset,ebitToInterest,CFOToOR,CFOToNP,CFOToGr,pubDate,statDate
sz.000090,0.8811979999999999,0.118802,0.152474,5.065476,0.29939699999999997,4.584205,0.29939699999999997,2023-04-28,2023-03-31
sz.000096,0.5710689999999999,0.42893100000000006,0.843942,,-0.151559,-7.333755,-0.151559,2023-04-29,2023-03-31
sz.000099,0.451863,0.548137,0.733324,,0.5114890000000001,3.168155,0.5114890000000001,2023-04-26,2023-03-31
sz.000100,0.26506199999999996,0.734938,0.035709,1.086366,0.11397,40.368922999999995,0.11390499999999999,2023-04-28,2023-03-31
sz.000151,0.8309770000000001,0.169023,0.062568,-0.603572,0.087012,,0.087012,2023-04-29,2023-03-31
sz.000153,0.45499700000000004,0.545003,0.328235,10.475017,0.01662,0.43918500000000005,0.01662,2023-04-27,2023-03-31
sz.000155,0.324992,0.6750079999999999,0.041595,11.499975,0.044642,0.08625,0.044642,2023-04-28,2023-03-31
sz.000156,0.375168,0.6248319999999999,0.434755,,-0.166893,-2.287507,-0.166893,2023-04-29,2023-03-31
sz.000157,0.6073430000000001,0.39265700000000003,0.343883,7.247863000000001,0.02743,0.333011,0.02743,2023-04-28,2023-03-31
sz.000158,0.611279,0.388721,0.187327,-0.702671,-1.082139,,-1.082139,2023-04-28,2023-03-31
sz.000159,0.536137,0.463863,0.487142,5.077399,-0.034839,-7.428109,-0.034839,2023-04-27,2023-03-31
sz.000166,,,,,5.129065,13.441906,5.129065,2023-04-29,2023-03-31
sz.000301,0.204772,0.7952279999999999,0.174205,2.423246,0.079114,3.2716439999999998,0.079114,2023-04-21,2023-03-31
sz.000333,0.621595,0.378405,0.21370100000000003,,0.096323,1.138303,0.095951,2023-04-29,2023-03-31
sz.000338,0.591187,0.40881300000000004,0.077551,51.542099,-0.008826,-0.210044,-0.008826,2023-04-29,2023-03-31
sz.000400,0.822845,0.177155,0.489654,,-0.028042,-0.513462,-0.028042,2023-04-22,2023-03-31
sz.000401,0.271908,0.728092,0.326865,-5.37932,-0.035571,,-0.035571,2023-04-26,2023-03-31
sz.000402,0.6784439999999999,0.321556,0.22255300000000003,0.45772799999999997,0.666894,,0.666894,2023-04-29,2023-03-31
sz.000403,0.376711,0.623289,0.502361,,0.408513,1.8955520000000001,0.408513,2023-04-29,2023-03-31
sz.000404,0.705486,0.294514,0.24520999999999998,58.052588,-0.095947,-4.487947,-0.095947,2023-04-20,2023-03-31
sz.000407,0.29180900000000004,0.708191,0.183482,2.54969,-0.11710799999999999,-4.074707,-0.11710799999999999,2023-04-29,2023-03-31
sz.000408,0.28580300000000003,0.714197,0.807787,,0.213396,0.318413,0.213396,2023-04-18,2023-03-31
sz.000409,0.7635149999999999,0.236485,0.47880600000000006,,-0.377793,-2.766259,-0.377793,2023-04-29,2023-03-31
sz.000410,0.61783,0.38216999999999995,0.171435,-3.073432,-0.15871400000000002,,-0.15871400000000002,2023-04-29,2023-03-31
sz.000411,0.897883,0.102117,0.22248600000000002,5.353607,-0.16331600000000002,-11.361874,-0.16331600000000002,2023-04-29,2023-03-31
sz.000413,0.525514,0.47448599999999996,0.291918,-3.6183370000000004,0.079886,,0.079886,2023-04-29,2023-03-31
sz.000415,0.040833999999999995,0.959166,0.067509,1.288978,0.8492770000000001,14.815868,0.8492770000000001,2023-04-28,2023-03-31
sz.000416,0.809195,0.190805,0.927831,-42.784086,-2.8296229999999998,,-0.904934,2023-04-29,2023-03-31
sz.000417,0.508364,0.49163599999999996,0.23241199999999998,11.644458,0.098414,1.549709,0.098414,2023-04-26,2023-03-31
sz.000419,0.429566,0.570434,0.536185,14.936366,-0.197441,-2.651004,-0.18394000000000002,2023-04-29,2023-03-31
sz.000420,0.24819499999999997,0.7518050000000001,0.368242,0.874664,0.055059000000000004,3.379011,0.055059000000000004,2023-04-29,2023-03-31
sz.000421,0.604843,0.39515700000000004,0.15104,0.891898,1.176228,,1.176228,2023-04-28,2023-03-31
sz.000422,0.278675,0.721325,0.21797600000000003,5.858535,0.202328,3.4273279999999997,0.202328,2023-04-29,2023-03-31
sz.000423,0.7845409999999999,0.215459,0.766188,,0.634584,2.943089,0.634584,2023-04-26,2023-03-31
sz.000425,0.731748,0.268252,0.250222,5.6219529999999995,0.033805,0.518346,0.033692,2023-04-29,2023-03-31
sz.000426,0.071547,0.9284530000000001,0.21290900000000001,1.335598,0.282405,9.264026,0.282405,2023-04-29,2023-03-31
sz.000428,0.183007,0.8169930000000001,0.24926900000000002,-0.8588979999999999,0.027402,,0.027402,2023-04-28,2023-03-31
sz.000429,0.25808000000000003,0.74192,0.431554,16.665416,0.849512,1.747294,0.849512,2023-04-28,2023-03-31
sz.000430,0.019711000000000003,0.980289,0.129927,-1.48575,-0.192359,,-0.192359,2023-04-28,2023-03-31
sz.000488,0.376796,0.623204,0.189119,0.069346,0.14893900000000002,,0.14893900000000002,2023-04-29,2023-03-31
sz.000498,0.7076439999999999,0.292356,0.142318,3.2491830000000004,-0.19150799999999998,-6.495733,-0.19150799999999998,2023-04-25,2023-03-31
sz.000501,0.193581,0.806419,0.082771,3.5118150000000004,0.387871,6.043293,0.387871,2023-04-29,2023-03-31
sz.000503,0.689422,0.310578,0.48064700000000005,-55.008325,-1.497341,,-1.497341,2023-04-27,2023-03-31
sz.000504,0.758046,0.241954,-0.146376,1.373507,0.006376,0.505857,0.006376,2023-04-29,2023-03-31
sz.000505,0.685599,0.31440100000000004,0.414488,7.800254,-0.029586,-2.101444,-0.029586,2023-04-27,2023-03-31
sz.000506,0.249729,0.750271,0.302946,-1.72438,-0.14645899999999998,,-0.14645899999999998,2023-04-28,2023-03-31
sz.000507,0.31288299999999997,0.687117,0.18041300000000002,2.494183,0.165099,1.838222,0.165099,2023-04-29,2023-03-31
sz.000509,0.636391,0.363609,0.110082,-0.44076400000000004,-0.059684,,-0.059684,2023-04-29,2023-03-31
sz.000510,0.303476,0.696525,0.539539,-3.054264,-0.22393600000000002,,-0.22393600000000002,2023-04-22,2023-03-31
sz.000513,0.6974020000000001,0.302598,0.507829,,0.087835,0.488358,0.087835,2023-04-21,2023-03-31
sz.000514,0.746513,0.25348699999999996,0.442346,-2.1670439999999997,-1.708732,,-1.708732,2023-04-22,2023-03-31
sz.000516,0.29085900000000003,0.709141,0.24255100000000002,-1.0581120000000002,0.21049299999999999,,0.21049299999999999,2023-04-19,2023-03-31
sz.000517,0.943649,0.056351,0.136857,98.216838,0.252327,2.013758,0.252327,2023-04-29,2023-03-31
sz.000518,0.763903,0.23609699999999997,0.6834979999999999,-34.547928000000006,0.053506,,0.053506,2023-04-29,2023-03-31
sz.000519,0.671888,0.328112,0.641771,,-0.9152879999999999,,-0.9152879999999999,2023-04-25,2023-03-31
sz.000520,0.367456,0.632544,0.71563,-22.322881,-0.05660900000000001,,-0.05660900000000001,2023-04-28,2023-03-31
sz.000521,0.737962,0.262038,0.24124600000000002,,-0.074028,-2.9043360000000003,-0.074028,2023-04-20,2023-03-31
sz.000523,0.635509,0.364491,0.476579,3.031993,0.289217,52.334198,0.289217,2023-04-29,2023-03-31
sz.000524,0.447626,0.552374,0.385574,,0.047036,2.079811,0.047036,2023-04-26,2023-03-31
sz.000525,0.49590200000000006,0.5040979999999999,-0.017731999999999998,0.998475,0.09021,8.758955,0.09021,2023-04-29,2023-03-31
sz.000526,0.356901,0.643099,-0.2798,1.873631,0.662666,74.637589,0.662666,2023-04-27,2023-03-31
sz.000528,0.731829,0.268171,0.28481799999999996,9.865063000000001,0.084384,2.030231,0.084384,2023-04-28,2023-03-31
sz.000529,0.574461,0.42553900000000006,0.47720799999999997,,-0.12651700000000002,-3.51175,-0.12651700000000002,2023-04-28,2023-03-31
sz.000530,0.6372329999999999,0.362767,0.33500599999999997,3.900311,-0.147707,-6.1847,-0.147707,2023-04-26,2023-03-31
sz.000531,0.192019,0.8079810000000001,0.24343,1.951254,0.296704,3.686386,0.296704,2023-04-29,2023-03-31
sz.000532,0.238459,0.761541,0.46476000000000006,4.263982,1.212634,5.187863,1.212634,2023-04-26,2023-03-31
sz.000533,0.76155,0.23845,0.15831099999999998,6.501211,-0.085364,-2.248507,-0.085364,2023-04-29,2023-03-31
sz.000534,0.298485,0.701515,0.355838,15.2887,-0.036202,-0.178078,-0.036202,2023-04-28,2023-03-31
sz.000536,0.268422,0.731578,0.38342600000000004,-6.183113,-0.757342,,-0.757342,2023-04-28,2023-03-31
sz.000537,0.286558,0.713442,0.43399399999999994,3.332607,0.637777,2.0985139999999998,0.637777,2023-04-28,2023-03-31
sz.000538,0.672658,0.327342,0.703141,,0.069796,0.484088,0.069796,2023-04-27,2023-03-31
sz.000539,0.22228299999999998,0.777717,0.11115599999999999,1.262867,0.0229,3.526151,0.0229,2023-04-22,2023-03-31
sz.000541,0.5386310000000001,0.461369,0.277089,20.371548999999998,0.034062,0.8183060000000001,0.034062,2023-04-29,2023-03-31
sz.000543,0.151202,0.8487979999999999,0.22962,2.2192939999999997,0.101276,3.550771,0.101276,2023-04-28,2023-03-31
sz.000544,0.18909700000000002,0.8109029999999999,0.133195,2.260281,-0.927858,-5.834736,-0.927858,2023-04-28,2023-03-31
sz.000545,0.39622199999999996,0.6037779999999999,0.466503,-11.401044,0.059474,,0.059474,2023-04-29,2023-03-31
sz.000546,0.49921800000000005,0.500782,0.43204,,0.356141,,0.356141,2023-04-29,2023-03-31
sz.000547,0.559721,0.440279,0.412524,,-0.098287,,-0.098287,2023-04-29,2023-03-31
sz.000548,0.731571,0.268429,0.430443,17.682923000000002,1.981439,11.213966000000001,1.981439,2023-04-27,2023-03-31
sz.000550,0.6403760000000001,0.359624,0.23926399999999998,,-0.095872,-4.629980000000001,-0.095872,2023-04-27,2023-03-31
sz.000551,0.674886,0.325114,0.312303,11.957281,-0.012251,-0.20416099999999998,-0.012251,2023-04-29,2023-03-31
sz.000552,0.416987,0.583013,0.307475,21.658193,0.146471,0.48124700000000004,0.146471,2023-04-28,2023-03-31
sz.000553,0.576182,0.42381800000000003,0.191333,1.427943,-0.337395,-34.887274,-0.337395,2023-04-25,2023-03-31
sz.000554,0.500384,0.499616,0.31676,8.691047,-0.18371500000000002,-19.685314,-0.18371500000000002,2023-04-28,2023-03-31
sz.000555,0.76265,0.23735,0.37047800000000003,-1.356367,-0.629785,-293.068475,-0.629785,2023-04-29,2023-03-31
sz.000557,0.38184,0.61816,0.8493940000000001,,0.8483719999999999,4.038459,0.8483719999999999,2023-04-25,2023-03-31
sz.000558,0.144274,0.855726,0.5975550000000001,7.681392999999999,0.567066,3.9806440000000003,0.567066,2023-04-29,2023-03-31
sz.000559,0.592481,0.407519,0.43271400000000004,8.641424,0.014046000000000001,0.18825799999999998,0.014046000000000001,2023-04-26,2023-03-31
sz.000560,0.382369,0.617631,0.092981,1.284435,0.344754,19.664403,0.344754,2023-04-28,2023-03-31
sz.000561,0.775806,0.224194,0.403175,-10.725583,-0.609668,,-0.609668,2023-04-18,2023-03-31
sz.000563,,,,,-1.400592,-2.531463,-1.400592,2023-04-28,2023-03-31
sz.000564,0.219414,0.780586,0.331515,-0.137357,-0.06841,,-0.06840800000000001,2023-04-29,2023-03-31
sz.000565,0.34776999999999997,0.65223,0.793194,-41.048103999999995,-0.26529200000000003,,-0.26529200000000003,2023-04-27,2023-03-31
sz.000566,0.369221,0.630779,0.149893,1.119316,0.0032840000000000005,3.106753,0.0032840000000000005,2023-04-27,2023-03-31
sz.000567,0.250537,0.749463,0.6617609999999999,6.414229,1.158305,1.8333669999999997,1.158305,2023-04-26,2023-03-31
sz.000568,0.698184,0.301816,0.5831069999999999,,0.198259,0.405382,0.198259,2023-04-29,2023-03-31
sz.000570,0.548613,0.451387,0.59714,11.325225999999999,-0.101103,-2.752184,-0.101103,2023-04-28,2023-03-31
sz.000571,0.219495,0.780505,-0.001568,1.6355709999999999,0.406008,23.329138,0.406008,2023-04-29,2023-03-31
sz.000572,0.489411,0.5105890000000001,0.157577,-10.11642,-0.097096,,-0.096328,2023-04-29,2023-03-31
sz.000573,0.39205,0.60795,0.5052810000000001,3.0649740000000003,-0.38098000000000004,-4.7544949999999995,-0.38098000000000004,2023-04-29,2023-03-31
sz.000576,0.44109899999999996,0.558901,0.502192,107.88626200000002,-0.9550299999999999,-3.792954,-0.9550299999999999,2023-04-22,2023-03-31
sz.000581,0.489763,0.5102369999999999,0.589314,14.459769,0.17347,1.282349,0.17347,2023-04-28,2023-03-31
sz.000582,0.121892,0.878108,0.346725,5.360107,0.112448,0.647929,0.112448,2023-04-27,2023-03-31
sz.000584,0.589132,0.410868,0.06274199999999999,1.13732,-0.076248,-392.256239,-0.076248,2023-04-29,2023-03-31
sz.000586,0.847825,0.152175,0.5291399999999999,,-0.094421,-1.8259599999999998,-0.094421,2023-04-27,2023-03-31
sz.000589,0.49828199999999995,0.501718,0.35828499999999996,5.877485,0.02364,0.49981899999999996,0.02364,2023-04-29,2023-03-31
sz.000590,0.45268800000000003,0.547312,0.348441,28.002301,-0.705654,-10.806078,-0.705654,2023-04-26,2023-03-31
sz.000591,0.384198,0.6158020000000001,0.464645,3.761892,0.551876,2.420966,0.551876,2023-04-27,2023-03-31
sz.000592,0.8091659999999999,0.190834,0.54715,,0.325361,,0.325361,2023-04-29,2023-03-31
sz.000593,0.3098,0.6902,0.27587399999999995,1.901518,-0.053962,-9.928169,-0.053962,2023-04-28,2023-03-31
sz.000595,0.483922,0.5160779999999999,0.327857,-31.696768,-0.603934,,-0.603934,2023-04-29,2023-03-31
sz.000596,0.774321,0.225679,0.487683,,0.467596,1.92776,0.467596,2023-04-29,2023-03-31
sz.000597,0.592395,0.407605,0.260873,,0.048576,1.560598,0.048576,2023-04-28,2023-03-31
sz.000598,0.171071,0.8289290000000001,0.08104,8.35098,-0.044578,-0.18141400000000002,-0.044578,2023-04-28,2023-03-31
sz.000599,0.405631,0.5943689999999999,0.177806,-1.198556,0.008366,,0.008366,2023-04-29,2023-03-31
sz.000600,0.214981,0.7850189999999999,0.190012,-0.16205,-0.140032,,-0.140032,2023-04-27,2023-03-31
sz.000601,0.262375,0.737625,0.29781399999999997,0.457599,0.028480000000000002,,0.028480000000000002,2023-04-29,2023-03-31
sz.000603,0.272525,0.727475,0.451346,1.684814,-0.742854,-23.696197,-0.742854,2023-04-29,2023-03-31
sz.000605,0.338552,0.6614479999999999,0.1542,2.339583,0.046256,1.093071,0.046256,2023-04-29,2023-03-31
sz.000607,0.379254,0.620746,0.322425,0.867865,-0.107182,,-0.107182,2023-04-29,2023-03-31
sz.000608,0.022397999999999998,0.9776020000000001,0.548705,0.847513,0.6397649999999999,,0.6397649999999999,2023-04-27,2023-03-31
sz.000609,0.9274040000000001,0.07259600000000001,0.22260500000000003,-0.611334,-33.700787,,-33.700787,2023-04-29,2023-03-31
sz.000610,0.443673,0.556327,0.191441,-4.402913,-0.245202,,-0.245202,2023-04-18,2023-03-31
sz.000612,0.276035,0.723965,0.634242,1.3262040000000002,-0.5519189999999999,-25.907908,-0.5519189999999999,2023-04-29,2023-03-31
sz.000615,0.226412,0.773588,-0.288596,0.10606900000000001,0.141605,,0.141605,2023-04-29,2023-03-31
sz.000616,0.0036659999999999996,0.996334,0.7339220000000001,-0.9009940000000001,0.050688,,0.050688,2023-04-28,2023-03-31
sz.000617,0.641301,0.358699,0.092793,142.33028000000002,-137.984364,-6.788243,-2.8229349999999998,2023-04-29,2023-03-31
sz.000619,0.602042,0.397958,0.351409,-0.653507,0.034964999999999996,,0.034964999999999996,2023-04-29,2023-03-31
sz.000620,0.546605,0.453395,-0.10993800000000001,-0.81538,0.635267,,0.635267,2023-04-29,2023-03-31
sz.000622,0.631317,0.368683,0.530335,-7.616447999999999,-0.6408729999999999,,-0.6408729999999999,2023-04-27,2023-03-31
sz.000623,0.18752,0.81248,0.813804,22.711375,-0.29228899999999997,-0.469412,-0.29228899999999997,2023-04-29,2023-03-31
sz.000625,0.669711,0.330289,0.273338,,0.09790700000000001,0.505587,0.09790700000000001,2023-04-28,2023-03-31
sz.000626,0.77404,0.22596,0.160903,3.2902910000000003,-0.045739,-33.337553,-0.045739,2023-04-29,2023-03-31
sz.000627,,,,,0.40920300000000004,105.896643,0.40920300000000004,2023-04-28,2023-03-31
sz.000628,0.909709,0.090291,0.106252,5.03662,-1.484327,-51.562187,-1.484327,2023-04-28,2023-03-31
sz.000629,0.333876,0.6661239999999999,0.723175,,-0.050181,-0.6022430000000001,-0.050181,2023-04-25,2023-03-31
sz.000630,0.6344380000000001,0.365562,0.375564,7.08405,-0.062997,-2.998623,-0.062997,2023-04-28,2023-03-31
sz.000631,0.90555,0.09445,0.657039,,-0.485062,-1.401974,-0.485062,2023-04-22,2023-03-31
sz.000632,0.650409,0.349591,0.126873,1.086452,0.126161,58.437165,0.126161,2023-04-29,2023-03-31
sz.000633,0.5752109999999999,0.424789,0.627555,,-0.113666,-4.434397,-0.113666,2023-04-12,2023-03-31
sz.000635,0.35330300000000003,0.6466970000000001,0.721472,,-0.11354000000000002,,-0.11354000000000002,2023-04-25,2023-03-31
sz.000636,0.48974300000000004,0.510257,0.721988,,0.127445,1.9466830000000002,0.127445,2023-04-29,2023-03-31
sz.000637,0.25250100000000003,0.747499,0.11945499999999999,-0.839116,0.056262,,0.056262,2023-04-29,2023-03-31
sz.000638,0.634705,0.365295,0.175933,-1.969638,-0.685373,,-0.685373,2023-04-29,2023-03-31
sz.000639,0.440295,0.559705,0.037648,-1.505615,0.014916999999999998,,0.014916999999999998,2023-04-28,2023-03-31
sz.000650,0.58681,0.41318999999999995,0.611663,,-0.107528,-0.664797,-0.107528,2023-04-28,2023-03-31
sz.000651,0.721201,0.27879899999999996,0.191525,,0.4249,3.859125,0.42208500000000004,2023-04-29,2023-03-31
sz.000652,0.664191,0.335809,-0.018257,0.561207,-0.026793,,-0.026793,2023-04-21,2023-03-31
sz.000655,0.584609,0.415391,0.789806,,0.05532,0.865051,0.05532,2023-04-22,2023-03-31
sz.000656,0.834142,0.165858,0.023199,1.248104,0.005447,,0.005447,2023-04-29,2023-03-31
sz.000657,0.630158,0.369842,0.390203,10.169585000000001,-0.117506,-2.9675279999999997,-0.117506,2023-04-28,2023-03-31
sz.000659,0.204744,0.7952560000000001,0.10039,0.146636,0.092879,,0.092879,2023-04-27,2023-03-31
sz.000661,0.58414,0.41586000000000006,0.6058720000000001,,0.337212,1.090162,0.337212,2023-04-18,2023-03-31
sz.000663,0.771813,0.228187,0.786752,,0.41698100000000005,1.063958,0.41698100000000005,2023-04-29,2023-03-31
sz.000665,0.22042199999999998,0.779578,0.448445,-5.305761,-0.12015,,-0.12015,2023-04-27,2023-03-31
sz.000666,0.659274,0.34072600000000003,0.207968,5.172862,-1.146525,-8.448753,-0.801887,2023-04-29,2023-03-31
sz.000668,0.58424,0.41576,0.50289,0.103275,-4.247186,,-4.247186,2023-04-28,2023-03-31
sz.000669,0.18766,0.81234,0.028502999999999997,-0.543075,0.34322199999999997,,0.34322199999999997,2023-04-29,2023-03-31
sz.000670,0.714749,0.28525100000000003,-0.233729,0.8810819999999999,0.072115,,0.072115,2023-04-28,2023-03-31
sz.000671,0.850735,0.149265,0.007892,0.68666,0.119952,,0.119952,2023-04-29,2023-03-31
sz.000672,0.413434,0.586566,0.340433,14.266959,0.065747,0.5791069999999999,0.065747,2023-04-20,2023-03-31
sz.000676,0.648828,0.351172,0.698936,112.5118,-0.093704,-0.9368569999999999,-0.09339700000000001,2023-04-27,2023-03-31
sz.000677,0.60113,0.39887,0.301512,10.234139,0.215802,2.505857,0.215802,2023-04-28,2023-03-31
sz.000678,0.43305699999999997,0.566943,0.23049899999999998,-1.5403639999999998,0.082686,,0.082686,2023-04-28,2023-03-31
sz.000679,0.267908,0.732092,0.22783699999999998,-0.640035,0.112748,,0.112748,2023-04-29,2023-03-31
sz.000680,0.740448,0.259552,0.35235,4.4279470000000005,0.041895,0.584182,0.041895,2023-04-29,2023-03-31
sz.000681,0.119697,0.8803030000000001,0.46293100000000004,54.053525,0.125434,0.290817,0.125434,2023-04-28,2023-03-31
sz.000682,0.81921,0.18079,0.414025,,-0.110824,-1.610047,-0.110824,2023-04-28,2023-03-31
sz.000683,0.260443,0.739557,0.385766,17.269647,0.24180900000000002,0.777792,0.24180900000000002,2023-04-25,2023-03-31
sz.000685,0.154451,0.845549,0.466656,9.699641,-0.249856,-0.753096,-0.249856,2023-04-29,2023-03-31
sz.000686,,,,,-1.370465,-6.5121970000000005,-1.370465,2023-04-28,2023-03-31
sz.000688,0.043706,0.9562940000000001,-0.013728,2.2955,-0.15398499999999998,-5.2138,-0.15398499999999998,2023-04-25,2023-03-31
sz.000690,0.378614,0.621386,0.517397,2.6985900000000003,0.10400899999999999,8.768908,0.10400899999999999,2023-04-28,2023-03-31
sz.000691,0.353611,0.646389,-0.070602,2.354176,0.023508,0.639848,0.023508,2023-04-27,2023-03-31
sz.000692,0.324408,0.675592,-0.44676499999999997,-3.553753,-0.25559499999999996,,-0.25559499999999996,2023-04-29,2023-03-31
sz.000695,0.773238,0.226762,0.171442,-10.191982000000001,0.072905,,0.072905,2023-04-29,2023-03-31
sz.000697,0.312014,0.687986,-0.453075,-1.412647,-0.42003500000000005,,-0.42003500000000005,2023-04-29,2023-03-31
sz.000698,0.481702,0.5182979999999999,0.1548,-7.793886,-0.128573,,-0.128573,2023-04-29,2023-03-31
sz.000700,0.546519,0.453481,0.319882,1.639166,0.01678,0.44805900000000004,0.01678,2023-04-27,2023-03-31
sz.000701,0.784249,0.21575100000000003,0.074276,1.112671,-0.122171,-132.04522,-0.122171,2023-04-27,2023-03-31
sz.000702,0.426829,0.573171,0.227631,-6.766245,0.03872,,0.03872,2023-04-29,2023-03-31
sz.000703,0.35030500000000003,0.649695,0.191554,0.923277,-0.056635000000000005,-9.618922999999999,-0.056635000000000005,2023-04-26,2023-03-31
sz.000705,0.649776,0.350224,0.556602,,0.003942,0.217869,0.003942,2023-04-29,2023-03-31
sz.000707,0.400493,0.599507,0.458451,47.203340999999995,0.093385,0.466617,0.093385,2023-04-28,2023-03-31
sz.000708,0.45418100000000006,0.5458189999999999,0.235571,11.675775999999999,-0.041913,-0.779403,-0.041913,2023-04-22,2023-03-31
sz.000709,0.287096,0.712904,0.18820499999999998,1.103357,0.097426,10.412431,0.097426,2023-04-28,2023-03-31
sz.000710,0.5487479999999999,0.45125200000000004,0.658512,-4.284713,-0.148205,,-0.148205,2023-04-29,2023-03-31
