code,date,close,peTTM,pbMRQ,psTTM,pcfNcfTTM
sz.002553,2023-07-19,15.39,926.8064,4.6238470000000005,9.122781,36.40166
sz.002553,2023-07-20,16.58,998.469793,4.981376,9.828180999999999,39.216344
sz.002553,2023-07-21,14.92,898.502371,4.482638,8.844177,35.289978999999995
sz.002554,2023-07-05,3.72,31.277421,2.00383,2.335019,12.943276
sz.002554,2023-07-06,3.77,31.697815999999996,2.0307630000000003,2.366403,13.117245
sz.002554,2023-07-07,3.74,31.445579,2.0146029999999997,2.347573,13.012864
sz.002554,2023-07-10,3.74,31.445579,2.0146029999999997,2.347573,13.012864
sz.002554,2023-07-11,3.74,31.445579,2.0146029999999997,2.347573,13.012864
sz.002554,2023-07-12,3.8,31.950053999999998,2.046923,2.385234,13.221626
sz.002554,2023-07-13,3.87,32.538607,2.084629,2.429173,13.465182999999998
sz.002554,2023-07-14,3.87,32.538607,2.084629,2.429173,13.465182999999998
sz.002554,2023-07-17,3.82,32.118212,2.057696,2.3977880000000003,13.291214000000002
sz.002554,2023-07-18,3.83,32.202290999999995,2.0630830000000002,2.404065,13.326007999999998
sz.002554,2023-07-19,3.82,32.118212,2.057696,2.3977880000000003,13.291214000000002
sz.002554,2023-07-20,3.75,31.529658,2.01999,2.35385,13.047658
sz.002554,2023-07-21,3.74,31.445579,2.0146029999999997,2.347573,13.012864
sz.002556,2023-07-05,7.38,15.358545999999999,1.6755950000000002,0.383972,-14.357595000000002
sz.002556,2023-07-06,7.35,15.296113,1.668784,0.382411,-14.299230999999999
sz.002556,2023-07-07,7.4,15.400167999999999,1.680136,0.38501199999999997,-14.396504
sz.002556,2023-07-10,7.41,15.420979,1.682406,0.38553200000000004,-14.415958999999999
sz.002556,2023-07-11,7.48,15.566656,1.6983,0.38917399999999996,-14.552142000000002
sz.002556,2023-07-12,7.49,15.587467000000002,1.7005700000000001,0.38969499999999996,-14.571597
sz.002556,2023-07-13,7.55,15.712333,1.714193,0.392816,-14.688325
sz.002556,2023-07-14,7.55,15.712333,1.714193,0.392816,-14.688325
sz.002556,2023-07-17,7.6,15.816389000000001,1.725545,0.395418,-14.785599
sz.002556,2023-07-18,7.72,16.066121,1.752791,0.401661,-15.019055999999999
sz.002556,2023-07-19,7.71,16.04531,1.75052,0.40114099999999997,-14.999601
sz.002556,2023-07-20,7.69,16.003688,1.7459790000000002,0.4001,-14.960692000000002
sz.002556,2023-07-21,7.78,16.190987,1.766413,0.404783,-15.135784
sz.002558,2023-07-05,15.95,38.774426,2.682411,16.275439000000002,-68.866683
sz.002558,2023-07-06,16.15,39.260625,2.716046,16.47952,-69.730215
sz.002558,2023-07-07,15.98,38.847355,2.687456,16.306051,-68.996212
sz.002558,2023-07-10,16.32,39.673895,2.744636,16.652988,-70.464217
sz.002558,2023-07-11,15.95,38.774426,2.682411,16.275439000000002,-68.866683
sz.002558,2023-07-12,15.46,37.583236,2.600004,15.775441,-66.751029
sz.002558,2023-07-13,15.74,38.263915999999995,2.647094,16.061154000000002,-67.959974
sz.002558,2023-07-14,16.46,40.014235,2.7681810000000002,16.795845,-71.068689
sz.002558,2023-07-17,15.54,37.777716,2.613459,15.857073000000002,-67.09644200000001
sz.002558,2023-07-18,15.1,36.708077,2.539461,15.408095999999999,-65.196671
sz.002558,2023-07-19,15.14,36.805316999999995,2.546188,15.448912,-65.369378
sz.002558,2023-07-20,14.81,36.003087,2.4906900000000003,15.112179000000001,-63.94455
sz.002558,2023-07-21,14.6,35.492578,2.455373,14.897894,-63.037841
sz.002559,2023-07-05,8.59,299.818514,2.675263,2.6159,-89.786622
sz.002559,2023-07-06,8.56,298.77141800000004,2.6659200000000003,2.606764,-89.47304799999999
sz.002559,2023-07-07,8.41,293.535937,2.619204,2.561085,-87.905179
sz.002559,2023-07-10,8.3,289.696585,2.584946,2.527586,-86.755409
sz.002559,2023-07-11,8.48,295.979161,2.641005,2.582402,-88.63685100000001
sz.002559,2023-07-12,8.25,287.951425,2.5693740000000003,2.5123599999999997,-86.232786
sz.002559,2023-07-13,8.76,305.75205800000003,2.728208,2.66767,-91.56354
sz.002559,2023-07-14,9.01,314.47785899999997,2.8060669999999996,2.743802,-94.176654
sz.002559,2023-07-17,8.74,305.053994,2.721979,2.661579,-91.35449
sz.002559,2023-07-18,9.16,319.713339,2.852783,2.7894810000000003,-95.744523
sz.002559,2023-07-19,8.75,305.40302599999995,2.725093,2.6646240000000003,-91.45901500000001
sz.002559,2023-07-20,9.63,336.11784500000005,2.99916,2.932609,-100.657179
sz.002559,2023-07-21,9.15,319.364307,2.849669,2.786436,-95.639999
sz.002560,2023-07-05,8.83,32.312919,1.8384669999999999,0.8215709999999999,31.715883
sz.002560,2023-07-06,8.87,32.459297,1.846795,0.825292,31.859556
sz.002560,2023-07-07,8.6,31.471246,1.7905790000000001,0.800171,30.889761
sz.002560,2023-07-10,8.64,31.617624,1.798907,0.8038930000000001,31.033434999999997
sz.002560,2023-07-11,8.66,31.690813000000002,1.803072,0.8057529999999999,31.105271000000002
sz.002560,2023-07-12,8.97,32.825241999999996,1.867616,0.8345969999999999,32.218740000000004
sz.002560,2023-07-13,8.83,32.312919,1.8384669999999999,0.8215709999999999,31.715883
sz.002560,2023-07-14,8.63,31.58103,1.796825,0.802962,30.997515999999997
sz.002560,2023-07-17,8.72,31.91038,1.815564,0.811336,31.320781
sz.002560,2023-07-18,8.62,31.544434999999996,1.794743,0.802032,30.961598
sz.002560,2023-07-19,8.53,31.215085,1.7760049999999998,0.793658,30.638333000000003
sz.002560,2023-07-20,8.33,30.483195000000002,1.734363,0.775049,29.919967
sz.002560,2023-07-21,8.29,30.336818,1.7260349999999998,0.7713270000000001,29.776293
sz.002561,2023-07-05,8.9,158.43321699999998,1.645356,7.681031,69.636602
sz.002561,2023-07-06,8.83,157.18711299999998,1.632415,7.6206179999999994,69.088898
sz.002561,2023-07-07,8.97,159.679321,1.6582970000000001,7.741442999999999,70.18430500000001
sz.002561,2023-07-10,9.26,164.841752,1.7119099999999998,7.9917240000000005,72.453363
sz.002561,2023-07-11,9.08,161.637484,1.6786330000000003,7.836378,71.044983
sz.002561,2023-07-12,8.98,159.857336,1.660146,7.750074000000001,70.26254899999999
sz.002561,2023-07-13,9.04,160.925425,1.671238,7.801856,70.73200899999999
sz.002561,2023-07-14,9.06,161.281455,1.674936,7.819116999999999,70.88849599999999
sz.002561,2023-07-17,9.08,161.637484,1.6786330000000003,7.836378,71.044983
sz.002561,2023-07-18,9.48,168.758078,1.7525819999999999,8.181592,74.174717
sz.002561,2023-07-19,9.76,173.742494,1.804346,8.423243,76.365532
sz.002561,2023-07-20,10.23,182.10919199999998,1.8912349999999998,8.82887,80.04297
sz.002561,2023-07-21,9.82,174.810583,1.815438,8.475025,76.834992
sz.002562,2023-07-05,4.27,21.285654,1.382211,1.414841,-26.391176
sz.002562,2023-07-06,4.24,21.136105999999998,1.3725,1.404901,-26.205758
sz.002562,2023-07-07,4.25,21.185955,1.375737,1.4082139999999999,-26.267564
sz.002562,2023-07-10,4.27,21.285654,1.382211,1.414841,-26.391176
sz.002562,2023-07-11,4.31,21.485051000000002,1.395159,1.4280950000000001,-26.6384
sz.002562,2023-07-12,4.26,21.235805,1.378974,1.4115280000000001,-26.32937
sz.002562,2023-07-13,4.31,21.485051000000002,1.395159,1.4280950000000001,-26.6384
sz.002562,2023-07-14,4.3,21.435202,1.3919219999999999,1.4247809999999999,-26.576594
sz.002562,2023-07-17,4.28,21.335503,1.385448,1.4181549999999998,-26.452982000000002
sz.002562,2023-07-18,4.3,21.435202,1.3919219999999999,1.4247809999999999,-26.576594
sz.002562,2023-07-19,4.29,21.385351999999997,1.388685,1.421468,-26.514788
sz.002562,2023-07-20,4.25,21.185955,1.375737,1.4082139999999999,-26.267564
sz.002562,2023-07-21,4.28,21.335503,1.385448,1.4181549999999998,-26.452982000000002
sz.002564,2023-07-05,3.05,-0.626396,-1.103689,0.848435,13.770292000000001
sz.002564,2023-07-06,2.9,-0.59559,-1.049409,0.806708,13.093064
sz.002564,2023-07-07,2.76,-0.566837,-0.998748,0.767764,12.460985
sz.002564,2023-07-10,2.66,-0.5463,-0.962562,0.739946,12.009501
sz.002564,2023-07-11,2.79,-0.572998,-1.0096040000000002,0.776109,12.596430999999999
sz.002564,2023-07-12,2.93,-0.601751,-1.060265,0.815054,13.22851
sz.002564,2023-07-13,2.84,-0.583267,-1.0276969999999999,0.790018,12.822173
sz.002564,2023-07-14,2.79,-0.572998,-1.0096040000000002,0.776109,12.596430999999999
sz.002564,2023-07-17,2.93,-0.601751,-1.060265,0.815054,13.22851
sz.002564,2023-07-18,3.07,-0.630504,-1.110926,0.8539979999999999,13.860589000000001
sz.002564,2023-07-19,3.0,-0.6161270000000001,-1.085596,0.834526,13.544549
sz.002564,2023-07-20,2.96,-0.607912,-1.071121,0.823399,13.363954999999999
sz.002564,2023-07-21,2.9,-0.59559,-1.049409,0.806708,13.093064
sz.002565,2023-07-05,3.06,-68.090514,1.7307810000000001,2.4339169999999997,41.150467
sz.002565,2023-07-06,3.04,-67.645478,1.719468,2.418009,40.88151
sz.002565,2023-07-07,3.03,-67.42296,1.713812,2.410055,40.747031
sz.002565,2023-07-10,3.02,-67.20044200000001,1.7081560000000002,2.402101,40.612553000000005
sz.002565,2023-07-11,3.04,-67.645478,1.719468,2.418009,40.88151
sz.002565,2023-07-12,2.99,-66.532888,1.6911880000000001,2.3782389999999998,40.209117
sz.002565,2023-07-13,3.01,-66.977924,1.7025,2.3941470000000002,40.478074
sz.002565,2023-07-14,3.01,-66.977924,1.7025,2.3941470000000002,40.478074
sz.002565,2023-07-17,3.09,-68.75806800000001,1.7477490000000002,2.457779,41.553903000000005
sz.002565,2023-07-18,3.08,-68.53555,1.7420930000000001,2.449825,41.419424
sz.002565,2023-07-19,3.25,-72.31835600000001,1.8382479999999999,2.5850419999999996,43.705562
sz.002565,2023-07-20,3.23,-71.87331999999999,1.8269349999999998,2.569134,43.436603999999996
sz.002565,2023-07-21,3.55,-78.993897,2.007932,2.823661,47.739921
sz.002566,2023-07-05,8.33,32.598197,1.262468,3.222571,11.773123
sz.002566,2023-07-06,8.33,32.598197,1.262468,3.222571,11.773123
sz.002566,2023-07-07,8.3,32.480796999999995,1.2579209999999998,3.2109650000000003,11.730723
sz.002566,2023-07-10,8.33,32.598197,1.262468,3.222571,11.773123
sz.002566,2023-07-11,8.41,32.911265,1.274592,3.25352,11.88619
sz.002566,2023-07-12,8.33,32.598197,1.262468,3.222571,11.773123
sz.002566,2023-07-13,8.42,32.950399,1.276108,3.257388,11.900324000000001
sz.002566,2023-07-14,8.38,32.793865000000004,1.270046,3.241914,11.84379
sz.002566,2023-07-17,8.4,32.872132,1.273077,3.2496509999999996,11.872057
sz.002566,2023-07-18,8.37,32.754731,1.26853,3.238045,11.829657000000001
sz.002566,2023-07-19,8.39,32.832997999999996,1.2715610000000002,3.245782,11.857924
sz.002566,2023-07-20,8.37,32.754731,1.26853,3.238045,11.829657000000001
sz.002566,2023-07-21,8.49,33.224333,1.286717,3.284469,11.999258
sz.002567,2023-07-05,6.56,-162.813387,1.396287,0.32331,13.117693
sz.002567,2023-07-06,7.01,-173.981988,1.492069,0.345489,14.017535
sz.002567,2023-07-07,6.94,-172.24465,1.477169,0.342039,13.877559
sz.002567,2023-07-10,6.99,-173.48560600000002,1.4878120000000001,0.344503,13.977542000000001
sz.002567,2023-07-11,6.89,-171.003694,1.4665270000000001,0.339575,13.777576999999999
sz.002567,2023-07-12,7.04,-174.726561,1.4984540000000002,0.346967,14.077523999999999
sz.002567,2023-07-13,7.05,-174.974752,1.500583,0.34746,14.097520999999999
sz.002567,2023-07-14,7.0,-173.733797,1.48994,0.344996,13.997538
sz.002567,2023-07-17,7.06,-175.22294399999998,1.5027110000000001,0.347953,14.117517000000001
sz.002567,2023-07-18,7.17,-177.953046,1.526125,0.35337399999999997,14.337477999999999
sz.002567,2023-07-19,7.22,-179.194002,1.536767,0.35583899999999996,14.437460999999999
sz.002567,2023-07-20,7.1,-176.215708,1.511225,0.34992399999999996,14.197503
sz.002567,2023-07-21,7.19,-178.449428,1.530382,0.35436,14.377471
sz.002569,2023-07-05,5.71,-13.066887,5.231741,6.300081,-180.83267
sz.002569,2023-07-06,5.61,-12.838045,5.140117,6.1897470000000006,-177.66572299999999
sz.002569,2023-07-07,5.6,-12.81516,5.130954,6.178714,-177.349029
sz.002569,2023-07-10,5.51,-12.609202,5.048493,6.079413,-174.498776
sz.002569,2023-07-11,5.58,-12.769392,5.112629,6.156647,-176.71563899999998
sz.002569,2023-07-12,5.53,-12.654971000000002,5.0668169999999995,6.1014800000000005,-175.13216599999998
sz.002569,2023-07-13,5.51,-12.609202,5.048493,6.079413,-174.498776
sz.002569,2023-07-14,5.5,-12.586317999999999,5.0393300000000005,6.06838,-174.182082
sz.002569,2023-07-17,5.44,-12.449013,4.984356,6.002179,-172.281914
sz.002569,2023-07-18,5.46,-12.494781,5.002680000000001,6.024246,-172.915303
sz.002569,2023-07-19,5.47,-12.517666,5.011843,6.035279,-173.231998
sz.002569,2023-07-20,5.56,-12.723623,5.094305,6.134580000000001,-176.08225
sz.002569,2023-07-21,5.51,-12.609202,5.048493,6.079413,-174.498776
sz.002570,2023-07-05,4.32,-25.375148,3.030841,1.7437060000000002,-286.231235
sz.002570,2023-07-06,4.34,-25.492625,3.0448720000000002,1.7517790000000002,-287.556379
sz.002570,2023-07-07,4.36,-25.610103,3.058904,1.759852,-288.881524
sz.002570,2023-07-10,4.35,-25.551364000000003,3.051888,1.7558150000000001,-288.218952
sz.002570,2023-07-11,4.32,-25.375148,3.030841,1.7437060000000002,-286.231235
sz.002570,2023-07-12,4.31,-25.316409,3.023825,1.73967,-285.568663
sz.002570,2023-07-13,4.26,-25.022714999999998,2.988746,1.7194880000000001,-282.25580099999996
sz.002570,2023-07-14,4.23,-24.846498999999998,2.967698,1.707379,-280.268084
sz.002570,2023-07-17,4.2,-24.670282999999998,2.9466509999999997,1.69527,-278.280367
sz.002570,2023-07-18,4.22,-24.787760000000002,2.960682,1.703343,-279.60551200000003
sz.002570,2023-07-19,4.25,-24.963976000000002,2.9817299999999998,1.715452,-281.593229
sz.002570,2023-07-20,4.25,-24.963976000000002,2.9817299999999998,1.715452,-281.593229
sz.002570,2023-07-21,4.31,-25.316409,3.023825,1.73967,-285.568663
sz.002571,2023-07-05,6.92,-17.65089,2.131523,2.307249,189.668951
sz.002571,2023-07-06,6.82,-17.395819,2.10072,2.273907,186.928071
sz.002571,2023-07-07,6.84,-17.446834,2.106881,2.280575,187.476247
sz.002571,2023-07-10,6.72,-17.140749,2.069918,2.240565,184.18719
sz.002571,2023-07-11,6.59,-16.809157,2.029875,2.197221,180.624045
sz.002571,2023-07-12,6.63,-16.911185,2.042196,2.2105580000000002,181.720397
sz.002571,2023-07-13,6.72,-17.140749,2.069918,2.240565,184.18719
sz.002571,2023-07-14,6.62,-16.885678,2.039116,2.207223,181.446309
sz.002571,2023-07-17,6.53,-16.656114000000002,2.0113939999999997,2.177216,178.979516
sz.002571,2023-07-18,6.51,-16.6051,2.005233,2.170547,178.43133999999998
sz.002571,2023-07-19,6.51,-16.6051,2.005233,2.170547,178.43133999999998
sz.002571,2023-07-20,6.36,-16.222494,1.9590299999999998,2.120535,174.320019
sz.002571,2023-07-21,6.4,-16.324523000000003,1.9713509999999999,2.133872,175.416371
sz.002573,2023-07-05,5.48,17.556105,1.203419,0.9506959999999999,-84.2884
sz.002573,2023-07-06,5.5,17.620178,1.207811,0.9541649999999999,-84.59602199999999
sz.002573,2023-07-07,5.48,17.556105,1.203419,0.9506959999999999,-84.2884
sz.002573,2023-07-10,5.46,17.492032000000002,1.199027,0.947226,-83.980778
sz.002573,2023-07-11,5.5,17.620178,1.207811,0.9541649999999999,-84.59602199999999
sz.002573,2023-07-12,5.49,17.588142,1.2056149999999999,0.9524309999999999,-84.442211
sz.002573,2023-07-13,5.52,17.684251999999997,1.2122030000000001,0.957635,-84.903644
sz.002573,2023-07-14,5.53,17.716289,1.214399,0.9593700000000001,-85.057455
sz.002573,2023-07-17,5.58,17.876472,1.22538,0.968044,-85.82651
sz.002573,2023-07-18,5.54,17.748325,1.216595,0.9611049999999999,-85.21126600000001
sz.002573,2023-07-19,5.6,17.940545,1.2297719999999999,0.971514,-86.134132
sz.002573,2023-07-20,5.56,17.812399,1.220988,0.9645739999999999,-85.518888
sz.002573,2023-07-21,5.54,17.748325,1.216595,0.9611049999999999,-85.21126600000001
sz.002574,2023-07-05,6.71,-23.234802,1.189934,1.004181,7.123892999999999
sz.002574,2023-07-06,6.53,-22.611514,1.158013,0.9772430000000001,6.93279
sz.002574,2023-07-07,6.61,-22.888531,1.1722,0.989216,7.017724
sz.002574,2023-07-10,6.59,-22.819277,1.1686530000000002,0.986223,6.996491000000001
sz.002574,2023-07-11,6.59,-22.819277,1.1686530000000002,0.986223,6.996491000000001
sz.002574,2023-07-12,6.55,-22.680768,1.16156,0.9802360000000001,6.954022999999999
sz.002574,2023-07-13,6.93,-23.996599,1.228948,1.037105,7.357463
sz.002574,2023-07-14,7.05,-24.412125,1.2502280000000001,1.055064,7.484864999999999
sz.002574,2023-07-17,6.94,-24.031226,1.230721,1.038602,7.36808
sz.002574,2023-07-18,6.88,-23.823464,1.220081,1.029622,7.304378999999999
sz.002574,2023-07-19,6.97,-24.135108,1.236041,1.043091,7.39993
sz.002574,2023-07-20,6.85,-23.719582,1.214761,1.025133,7.272528
sz.002574,2023-07-21,6.85,-23.719582,1.214761,1.025133,7.272528
sz.002575,2023-07-05,5.39,257.909907,4.184722,38.050317,-188561.725976
sz.002575,2023-07-06,5.32,254.56042799999997,4.130375,37.556157,-186112.87239200002
sz.002575,2023-07-07,5.26,251.689446,4.083792,37.132591999999995,-184013.85503399998
sz.002575,2023-07-10,5.22,249.77545800000001,4.0527370000000005,36.850215000000006,-182614.510129
sz.002575,2023-07-11,5.3,253.603434,4.114848,37.414969,-185413.19994000002
sz.002575,2023-07-12,5.29,253.12493700000002,4.1070839999999995,37.344375,-185063.363713
sz.002575,2023-07-13,5.28,252.64643999999998,4.09932,37.27378,-184713.52748699998
sz.002575,2023-07-14,5.2,248.818464,4.037209,36.709026,-181914.837677
sz.002575,2023-07-17,5.2,248.818464,4.037209,36.709026,-181914.837677
sz.002575,2023-07-18,5.2,248.818464,4.037209,36.709026,-181914.837677
sz.002575,2023-07-19,5.16,246.904475,4.006153,36.426649,-180515.492771
sz.002575,2023-07-20,5.18,247.861469,4.021681,36.567838,-181215.165224
sz.002575,2023-07-21,5.24,250.732452,4.068264,36.991403000000005,-183314.18258199998
sz.002576,2023-07-05,20.79,41.431094,3.001512,1.899503,56.66715500000001
sz.002576,2023-07-06,20.39,40.633958,2.943763,1.862956,55.576878
sz.002576,2023-07-07,19.81,39.478113,2.860027,1.809964,53.995976
sz.002576,2023-07-10,20.25,40.354960999999996,2.923551,1.850165,55.19528100000001
sz.002576,2023-07-11,20.53,40.912956,2.963975,1.875747,55.958475
sz.002576,2023-07-12,21.28,42.407584,3.0722549999999997,1.9442720000000002,58.002745
sz.002576,2023-07-13,20.86,41.570592,3.011618,1.9058979999999999,56.85795400000001
sz.002576,2023-07-14,19.62,39.099474,2.832596,1.792604,53.478094999999996
sz.002576,2023-07-17,19.88,39.617611,2.870133,1.816359,54.186775
sz.002576,2023-07-18,19.6,39.059616999999996,2.829709,1.790777,53.423581000000006
sz.002576,2023-07-19,18.81,37.485275,2.7156540000000002,1.7185979999999998,51.270284000000004
sz.002576,2023-07-20,18.36,36.588498,2.650686,1.6774830000000003,50.043721999999995
sz.002576,2023-07-21,17.98,35.83122,2.595825,1.642764,49.007958
sz.002577,2023-07-05,16.2,150.406733,4.0300769999999995,10.243546,15.809007999999999
sz.002577,2023-07-06,16.16,150.035359,4.020126,10.218254,15.769974
sz.002577,2023-07-07,15.69,145.671706,3.903204,9.921064,15.311317
sz.002577,2023-07-10,15.74,146.135925,3.915643,9.95268,15.36011
sz.002577,2023-07-11,15.98,148.364173,3.975347,10.104436999999999,15.594318
sz.002577,2023-07-12,16.38,152.077919,4.074855,10.357364,15.984664000000002
sz.002577,2023-07-13,16.67,154.770385,4.146999,10.540736,16.267665
sz.002577,2023-07-14,16.74,155.420291,4.164413,10.584997999999999,16.335975
sz.002577,2023-07-17,16.64,154.49185400000002,4.139536,10.521766,16.238389
sz.002577,2023-07-18,16.26,150.963795,4.0450029999999995,10.281485,15.867560000000001
sz.002577,2023-07-19,16.1,149.478297,4.0052,10.180315,15.711422
sz.002577,2023-07-20,16.18,150.221046,4.025101,10.2309,15.789491
sz.002577,2023-07-21,16.2,150.406733,4.0300769999999995,10.243546,15.809007999999999
sz.002578,2023-07-05,3.77,81.185213,2.3180419999999997,1.20436,39.812062
sz.002578,2023-07-06,3.76,80.969868,2.3118939999999997,1.201165,39.706459
sz.002578,2023-07-07,3.75,80.754522,2.305745,1.197971,39.600857
sz.002578,2023-07-10,3.73,80.32383100000001,2.293448,1.191582,39.389652000000005
sz.002578,2023-07-11,3.76,80.969868,2.3118939999999997,1.201165,39.706459
sz.002578,2023-07-12,3.71,79.893141,2.281151,1.185192,39.178447999999996
sz.002578,2023-07-13,3.74,80.539177,2.2995959999999998,1.194776,39.495255
sz.002578,2023-07-14,3.72,80.108486,2.287299,1.188387,39.28405
sz.002578,2023-07-17,3.71,79.893141,2.281151,1.185192,39.178447999999996
sz.002578,2023-07-18,3.75,80.754522,2.305745,1.197971,39.600857
sz.002578,2023-07-19,3.74,80.539177,2.2995959999999998,1.194776,39.495255
sz.002578,2023-07-20,3.72,80.108486,2.287299,1.188387,39.28405
sz.002578,2023-07-21,3.73,80.32383100000001,2.293448,1.191582,39.389652000000005
sz.002579,2023-07-05,10.18,-25.239785,2.374484,2.1225080000000003,-60.396840000000005
sz.002579,2023-07-06,10.29,-25.512513000000002,2.4001419999999998,2.145443,-61.049457999999994
sz.002579,2023-07-07,9.98,-24.743914999999998,2.327834,2.080808,-59.210262
sz.002579,2023-07-10,9.68,-24.000109,2.257859,2.018259,-57.43039399999999
sz.002579,2023-07-11,9.76,-24.198457,2.276519,2.034939,-57.905026
sz.002579,2023-07-12,9.4,-23.305891,2.192549,1.9598799999999998,-55.769183999999996
sz.002579,2023-07-13,9.85,-24.421599,2.2975119999999998,2.053704,-58.438986
sz.002579,2023-07-14,9.67,-23.975316,2.255527,2.0161740000000004,-57.371065
sz.002579,2023-07-17,9.57,-23.727381,2.232202,1.995324,-56.777776
sz.002579,2023-07-18,9.77,-24.223251,2.278852,2.037024,-57.96435400000001
sz.002579,2023-07-19,9.59,-23.776968,2.2368669999999997,1.9994939999999999,-56.896434
sz.002579,2023-07-20,9.27,-22.983576,2.162227,1.932775,-54.997907999999995
sz.002579,2023-07-21,9.31,-23.08275,2.171557,1.9411150000000001,-55.235224
sz.002580,2023-07-05,9.54,27.010053000000003,2.272129,1.460874,-69.61455
sz.002580,2023-07-06,9.57,27.094990000000003,2.279274,1.465468,-69.833464
sz.002580,2023-07-07,9.51,26.925116,2.264984,1.45628,-69.395637
sz.002580,2023-07-10,9.64,27.293177000000004,2.295946,1.4761870000000001,-70.344263
sz.002580,2023-07-11,9.7,27.463052,2.310236,1.485375,-70.78209
sz.002580,2023-07-12,9.63,27.264865000000004,2.293564,1.474656,-70.271291
sz.002580,2023-07-13,9.64,27.293177000000004,2.295946,1.4761870000000001,-70.344263
sz.002580,2023-07-14,9.53,26.981740999999996,2.269748,1.459343,-69.541579
sz.002580,2023-07-17,9.59,27.151615000000003,2.2840380000000002,1.468531,-69.97940600000001
sz.002580,2023-07-18,9.63,27.264865000000004,2.293564,1.474656,-70.271291
sz.002580,2023-07-19,9.55,27.038365000000002,2.274511,1.462405,-69.68752099999999
sz.002580,2023-07-20,9.43,26.698615999999998,2.245931,1.44403,-68.811867
sz.002580,2023-07-21,9.32,26.387179999999997,2.219732,1.427185,-68.009183
sz.002581,2023-07-05,19.39,-336.370369,5.438857,37.047273,-143.479656
sz.002581,2023-07-06,19.13,-331.859988,5.365928,36.550507,-141.55574099999998
sz.002581,2023-07-07,18.87,-327.349606,5.292998000000001,36.053740999999995,-139.631826
sz.002581,2023-07-10,18.86,-327.17613,5.290193,36.034634000000004,-139.557829
sz.002581,2023-07-11,19.04,-330.298702,5.340683,36.378549,-140.88977
sz.002581,2023-07-12,18.47,-320.410558,5.1807989999999995,35.289485,-136.67195700000002
sz.002581,2023-07-13,18.39,-319.022748,5.158359,35.136634,-136.079983
sz.002581,2023-07-14,19.0,-329.604797,5.329463,36.302124,-140.593783
sz.002581,2023-07-17,18.24,-316.42060499999997,5.1162849999999995,34.850039,-134.970032
sz.002581,2023-07-18,18.09,-313.818462,5.07421,34.563443,-133.860081
sz.002581,2023-07-19,18.17,-315.206271,5.09665,34.716294,-134.452055
sz.002581,2023-07-20,17.81,-308.961128,4.99567,34.028464,-131.788173
sz.002581,2023-07-21,17.63,-305.838556,4.945181,33.684549,-130.456232
sz.002582,2023-07-05,8.26,-19.681621,0.866118,2.537377,-75.39500799999999
sz.002582,2023-07-06,8.3,-19.776931,0.8703120000000001,2.549665,-75.76011700000001
sz.002582,2023-07-07,8.11,-19.324206,0.85039,2.491299,-74.02585
sz.002582,2023-07-10,8.1,-19.300379,0.849341,2.488227,-73.934572
sz.002582,2023-07-11,8.23,-19.610138,0.862972,2.528162,-75.121177
sz.002582,2023-07-12,8.11,-19.324206,0.85039,2.491299,-74.02585
sz.002582,2023-07-13,8.05,-19.18124,0.8440979999999999,2.472868,-73.478186
sz.002582,2023-07-14,7.93,-18.895309,0.831515,2.4360049999999998,-72.382859
sz.002582,2023-07-17,8.26,-19.681621,0.866118,2.537377,-75.39500799999999
sz.002582,2023-07-18,8.22,-19.58631,0.861924,2.52509,-75.029899
sz.002582,2023-07-19,8.31,-19.800759,0.871361,2.552737,-75.851395
sz.002582,2023-07-20,8.26,-19.681621,0.866118,2.537377,-75.39500799999999
sz.002582,2023-07-21,8.53,-20.324966,0.8944290000000001,2.620318,-77.859494
sz.002583,2023-07-05,6.1,26.087768,1.8091409999999999,2.028205,85.19753299999999
sz.002583,2023-07-06,6.14,26.258836,1.821004,2.041505,85.75620500000001
sz.002583,2023-07-07,6.11,26.130535000000002,1.8121060000000002,2.03153,85.33720100000001
sz.002583,2023-07-10,6.53,27.926741999999997,1.9366700000000001,2.171177,91.203261
sz.002583,2023-07-11,6.43,27.499074,1.907012,2.137927,89.80658000000001
sz.002583,2023-07-12,6.34,27.114171999999996,1.88032,2.108003,88.54956700000001
sz.002583,2023-07-13,6.38,27.28524,1.8921830000000002,2.1213029999999997,89.108239
sz.002583,2023-07-14,6.37,27.242472999999997,1.889217,2.117978,88.968571
sz.002583,2023-07-17,6.42,27.456307000000002,1.904046,2.134603,89.666912
sz.002583,2023-07-18,6.32,27.028639000000002,1.8743880000000002,2.101353,88.27023100000001
sz.002583,2023-07-19,6.23,26.643736999999998,1.847696,2.071429,87.01321800000001
sz.002583,2023-07-20,6.1,26.087768,1.8091409999999999,2.028205,85.19753299999999
sz.002583,2023-07-21,6.01,25.702867,1.782448,1.9982810000000002,83.94051999999999
sz.002584,2023-07-05,5.54,168.067159,1.397864,0.480289,-7.034269999999999
sz.002584,2023-07-06,5.5,166.853677,1.3877709999999999,0.476821,-6.983480999999999
sz.002584,2023-07-07,5.47,165.943566,1.3802020000000002,0.47422,-6.94539
sz.002584,2023-07-10,5.44,165.033455,1.372632,0.47162,-6.907298
sz.002584,2023-07-11,5.43,164.730085,1.370109,0.470753,-6.894601
sz.002584,2023-07-12,5.35,162.303123,1.349923,0.46381700000000003,-6.793023
