code,year,quarter,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.601899,2020,4.0,2021-03-20,2020-12-31,0.12083699999999999,0.049318,0.119127,8458038953.0,0.256472,171501340000.0,25377259946.0,19640319946.0
sh.601899,2019,4.0,2020-03-21,2019-12-31,0.09349400000000001,0.037186000000000004,0.114001,5060904684.0,0.168811,136097978018.0,25377259946.0,19221766892.0
sh.601901,2022,4.0,2023-02-28,2022-12-31,0.050904000000000005,0.28323200000000004,,2202683002.64,0.260935,7776967800.0,8232101395.0,8232101395.0
sh.601901,2021,4.0,2022-03-31,2021-12-31,0.045006,0.21719000000000002,,1872435154.99,0.221363,8621202100.0,8232101395.0,8232101395.0
sh.601901,2020,4.0,2021-04-30,2020-12-31,0.028052999999999998,0.158867,,1198143096.95,0.133197,,8232101395.0,8232101395.0
sh.601901,2019,4.0,2020-04-25,2019-12-31,0.026410000000000003,0.149034,,982870486.39,0.122398,6594941981.46,8232101395.0,8232101395.0
sh.601919,2022,4.0,2023-03-31,2022-12-31,0.657285,0.335853,0.442561,131338361699.8,6.8093,391058496607.1801,16094861636.0,12740081636.0
sh.601919,2021,4.0,2022-03-31,2021-12-31,1.0089489999999999,0.311221,0.42300200000000004,103852551457.19,5.576086,333693610750.96,16014125710.0,11331230044.0
sh.601919,2020,4.0,2021-03-31,2020-12-31,0.250452,0.077003,0.14208800000000002,13187494307.29,0.8097449999999999,171258833813.71002,12259529227.0,8657301792.0
sh.601919,2019,4.0,2020-03-31,2019-12-31,0.23226,0.068516,0.107423,10349754763.85,0.551743,151056682119.72,12259529227.0,7635674357.0
sh.601939,2022,4.0,2023-03-30,2022-12-31,0.118958,0.39292,,323166000000.0,1.295387,822473000000.0,250010977486.0,9593657606.0
sh.601939,2021,4.0,2022-03-30,2021-12-31,0.122152,0.368735,,303928000000.0,1.209999,824246000000.0,250010977486.0,9593657606.0
sh.601939,2020,4.0,2021-03-27,2020-12-31,0.118335,0.36194499999999996,,273579000000.0,1.084152,755858000000.0,250010977486.0,9593657606.0
sh.601939,2019,4.0,2020-03-30,2019-12-31,0.127236,0.381535,,269222000000.0,1.066885,705629000000.0,250010977486.0,9593657606.0
sh.601966,2022,4.0,2023-04-29,2022-12-31,0.016372,0.017158,0.136125,291785824.0,0.197475,16727049285.0,1476731513.0,1473522713.0
sh.601966,2021,4.0,2022-04-29,2021-12-31,0.047962,0.042443,0.17260999999999999,788556304.0,0.57481,18276202954.0,1372125701.0,1355469061.0
sh.601966,2020,4.0,2021-04-13,2020-12-31,0.161299,0.12078,0.279057,2220270970.0,1.6166049999999998,18115639380.0,1373512412.0,1360958812.0
sh.601966,2019,4.0,2020-04-14,2019-12-31,0.1586,0.097148,0.26509499999999997,1667462330.0,1.3899219999999999,17007599508.0,1200014046.0,1200014046.0
sh.601985,2022,4.0,2023-04-27,2022-12-31,0.109367,0.228976,0.4563140000000001,16322705781.77,0.477704,69943377649.2,18860704150.0,18860704150.0
sh.601985,2021,4.0,2022-04-28,2021-12-31,0.109671,0.2253550000000001,0.44191899999999995,14054786919.63,0.45872399999999997,61201572953.78,17522710852.0,17074949659.0
sh.601985,2020,4.0,2021-04-27,2020-12-31,0.099496,0.209409,0.447896,10947139206.15,0.343461,51193391763.41,17456015589.0,15565468326.0
sh.601985,2019,4.0,2020-04-24,2019-12-31,0.095614,0.182503,0.418471,8407376510.8,0.296333,45841682909.17,15565446753.0,15565446753.0
sh.601988,2022,4.0,2023-03-31,2022-12-31,0.09776599999999999,0.384305,,237504000000.0,0.772583,618009000000.0,294387791241.0,210765514846.0
sh.601988,2021,4.0,2022-03-30,2021-12-31,0.101586,0.37542,,227339000000.0,0.735625,605559000000.0,294387791241.0,210765514846.0
sh.601988,2020,4.0,2021-03-31,2020-12-31,0.099159,0.362661,,205096000000.0,0.6551560000000001,565531000000.0,294387791241.0,210765514846.0
sh.601988,2019,4.0,2020-03-28,2019-12-31,0.10818,0.36762100000000003,,201891000000.0,0.636592,549182000000.0,294387791241.0,210765514846.0
sh.601989,2022,4.0,2023-04-28,2022-12-31,-0.026788,-0.055095000000000005,0.077912,-2432716449.17,-0.099149,43043909300.0,22802035324.0,22083803282.0
sh.601989,2021,4.0,2022-04-29,2021-12-31,0.002579,0.002907,0.079639,114956572.83,0.009644,38461048200.0,22802035324.0,22083803282.0
sh.601989,2020,4.0,2021-04-30,2020-12-31,-0.005631000000000001,-0.014480000000000003,0.10791099999999999,-505455046.96,-0.021103,34210293800.0,22802035324.0,18283907147.0
sh.601989,2019,4.0,2020-04-29,2019-12-31,0.0058909999999999995,0.011951999999999999,0.095688,454854230.71,0.021979,37462775876.92,22802035324.0,18283907147.0
sh.601995,2022,4.0,2023-04-01,2022-12-31,0.08275700000000001,0.291132,,7594875289.0,1.573876,26087369813.0,4827256868.0,929621281.0
sh.601995,2021,4.0,2022-03-31,2021-12-31,0.138125,0.358763,,10809921669.0,2.232679,30131054236.0,4827256868.0,531121281.0
sh.601995,2020,4.0,2021-03-31,2020-12-31,0.120196,0.306944,,7262139354.0,1.493074,23659525301.0,4827256868.0,260278568.0
sh.601995,2019,4.0,2020-04-27,2019-12-31,0.093697,0.269613,,4247826830.0,4.0873919999999995,15755274700.0,1037023000.0,0.0
sh.601998,2022,4.0,2023-03-24,2022-12-31,0.09615499999999999,0.297788,,62950000000.0,1.269096,211392000000.0,48934843657.0,34052680680.0
sh.601998,2021,4.0,2022-03-25,2021-12-31,0.095042,0.27560500000000004,,56377000000.0,1.137043,204557000000.0,48934842469.0,34052679492.0
sh.601998,2020,4.0,2021-03-26,2020-12-31,0.092251,0.254361,,49532000000.0,1.000923,194731000000.0,48934838569.0,31905206053.0
sh.601998,2019,4.0,2020-03-27,2019-12-31,0.100663,0.261184,,48994000000.0,0.981203,187584000000.0,48934811106.0,31905178590.0
sh.603019,2022,4.0,2023-04-18,2022-12-31,0.10403299999999999,0.124323,0.262623,1617192553.0,1.054784,13003194890.28,1464013974.0,1450728974.0
sh.603019,2021,4.0,2022-04-15,2021-12-31,0.095297,0.112857,0.237436,1264036456.59,0.791283,11196460887.71,1463168974.0,1450728974.0
sh.603019,2020,4.0,2021-04-12,2020-12-31,0.103103,0.08734,0.221273,887470026.26,0.566875,10158346499.1,1450728974.0,1302050903.0
sh.603019,2019,4.0,2020-03-28,2019-12-31,0.145814,0.067013,0.220746,638394802.42,0.659366,9525237512.82,900308972.0,900308972.0
sh.603185,2022,4.0,2023-04-27,2022-12-31,0.303672,0.138441,0.214252,3033161085.7,7.382639,21753494468.38,410850539.0,408060181.0
sh.603185,2021,4.0,2022-04-28,2021-12-31,0.33879000000000004,0.15679,0.197499,1711409280.61,6.218197,10883255124.6,275225954.0,273363914.0
sh.603185,2020,4.0,2021-04-22,2020-12-31,0.243193,0.17646199999999998,0.274713,531328189.35,2.1792759999999998,2993193427.98,243809473.0,69504073.0
sh.603185,2019,4.0,2020-03-18,2019-12-31,0.114042,0.229861,0.38947,185313423.81,1.05053,800255447.92,176400000.0,44772000.0
sh.603195,2022,4.0,2023-04-28,2022-12-31,0.27542,0.22621799999999997,0.38002600000000003,3185460730.24,5.304838,14052771512.23,601077590.0,74503084.0
sh.603195,2021,4.0,2022-04-12,2021-12-31,0.27953,0.224496,0.369512,2780360732.66,4.624835,12336870690.29,601180520.0,75601014.0
sh.603195,2020,4.0,2021-04-29,2020-12-31,0.31499499999999997,0.23016599999999998,0.40120100000000003,2313430074.14,3.851776,10021281624.73,600613800.0,60000000.0
sh.603195,2019,4.0,2020-04-27,2019-12-31,0.52364,0.229444,0.414121,2303722676.44,4.266153,10029005310.84,540000000.0,0.0
sh.603259,2022,4.0,2023-03-21,2022-12-31,0.207183,0.226214,0.37295500000000004,8902610544.95,2.977076,39321163700.0,2960526697.0,2558713335.0
sh.603259,2021,4.0,2022-03-24,2021-12-31,0.143612,0.224254,0.36285,5135947168.04,1.724443,22874865100.0,2955826899.0,2546874079.0
sh.603259,2020,4.0,2021-03-31,2020-12-31,0.118871,0.180597,0.379921,2986250101.35,1.212374,16513326600.0,2441684821.0,1413202354.0
sh.603259,2019,4.0,2020-03-25,2019-12-31,0.105974,0.148491,0.38951399999999997,1911409367.87,1.1232030000000002,12850987500.0,1651126531.0,1006076502.0
sh.603260,2022,4.0,2023-04-21,2022-12-31,0.234273,0.217325,0.34387,5141245182.65,4.792857,23310904751.99,1074165577.0,1074165577.0
sh.603260,2021,4.0,2022-04-28,2021-12-31,0.55102,0.385782,0.5287430000000001,8233840606.78,7.644633,21151350414.26,1074165577.0,938000000.0
sh.603260,2020,4.0,2021-04-22,2020-12-31,0.15445599999999998,0.15754200000000002,0.28173400000000004,1412870037.29,1.497128,8844663530.93,938000000.0,938000000.0
sh.603260,2019,4.0,2020-04-24,2019-12-31,0.13467300000000001,0.124607,0.278045,1113840405.65,1.179475,8886518775.27,938000000.0,365178527.0
sh.603288,2022,4.0,2023-04-26,2022-12-31,0.248908,0.24222,0.35681199999999996,6203166580.06,1.337492,23793902479.18,4633833787.0,4633833787.0
sh.603288,2021,4.0,2022-03-25,2021-12-31,0.30691399999999996,0.266816,0.386625,6671470525.66,1.583534,23596521063.82,4212576170.0,4212576170.0
sh.603288,2020,4.0,2021-03-31,2020-12-31,0.349402,0.281198,0.42168900000000004,6409030013.71,1.9759209999999998,21630860568.58,3240443208.0,3240443208.0
sh.603288,2019,4.0,2020-03-26,2019-12-31,0.351523,0.27055999999999997,0.45442299999999997,5356242594.52,1.98239,18761510269.53,2700369340.0,2700369340.0
sh.603290,2022,4.0,2023-04-08,2022-12-31,0.15233,0.30336199999999997,0.403032,820746411.47,4.787577,2682104009.55,170784280.0,89741512.0
sh.603290,2021,4.0,2022-04-09,2021-12-31,0.129425,0.234029,0.367257,399404083.8,2.3351040000000003,1696025709.27,170606060.0,78957232.0
sh.603290,2020,4.0,2021-04-09,2020-12-31,0.210263,0.18798299999999998,0.315619,181027981.4,1.1292659999999999,959371994.31,160000000.0,40000000.0
sh.603290,2019,4.0,2020-04-08,2019-12-31,0.272244,0.174232,0.306132,135803559.93,1.127321,776119144.86,120000000.0,
sh.603369,2022,4.0,2023-04-29,2022-12-31,0.24583200000000002,0.317427,0.765939,2502789291.38,1.995049,7854070652.77,1254500000.0,1254500000.0
sh.603369,2021,4.0,2022-04-16,2021-12-31,0.23105,0.316779,0.746092,2029127929.45,1.6174790000000001,6379627403.65,1254500000.0,1254500000.0
sh.603369,2020,4.0,2021-04-19,2020-12-31,0.20252699999999998,0.306075,0.7111609999999999,1566907817.62,1.2490299999999999,5096471420.86,1254500000.0,1254500000.0
sh.603369,2019,4.0,2020-04-29,2019-12-31,0.21924699999999997,0.29941599999999996,0.7278939999999999,1458119286.11,1.1622940000000002,4851841913.75,1254500000.0,1254500000.0
sh.603392,2022,4.0,2023-03-21,2022-12-31,0.5635319999999999,0.43479799999999996,0.8953610000000001,4863301154.03,5.226739,11166672406.43,906070705.0,218680699.0
sh.603392,2021,4.0,2022-03-18,2021-12-31,0.575921,0.361582,0.857798,2079214206.82,3.3300400000000003,5701990036.43,607040000.0,150814275.0
sh.603392,2020,4.0,2021-03-26,2020-12-31,0.32924000000000003,0.28961,0.812195,681815180.31,1.561341,2337114024.81,433600000.0,43600000.0
sh.603392,2019,4.0,2020-04-03,2019-12-31,0.14361,0.177656,0.720496,210301490.38,0.53555,1152045121.1,390000000.0,
sh.603486,2022,4.0,2023-04-29,2022-12-31,0.294771,0.11095899999999999,0.5161359999999999,1700415535.46,2.961528,15324762800.45,573500074.0,565044929.0
sh.603486,2021,4.0,2022-04-23,2021-12-31,0.490583,0.15387,0.514072,2013538289.68,3.5142949999999997,13086007405.3,572023875.0,561395675.0
sh.603486,2020,4.0,2021-04-24,2020-12-31,0.22993200000000005,0.089025,0.428562,643984795.29,1.136159,7233756498.64,564365525.0,179648728.0
sh.603486,2019,4.0,2020-04-28,2019-12-31,0.048626,0.022827,0.382921,121262131.55,0.213835,5312194274.6,564477600.0,179648728.0
sh.603501,2022,4.0,2023-04-08,2022-12-31,0.05787000000000001,0.04773,0.307541,958333555.11,0.835227,19972294843.18,1185382449.0,1179731167.0
sh.603501,2021,4.0,2022-04-19,2021-12-31,0.326289,0.18859800000000002,0.344926,4545881317.96,5.11141,24039639972.72,875724555.0,790025373.0
sh.603501,2020,4.0,2021-04-16,2020-12-31,0.282401,0.135347,0.299121,2683121717.76,3.119077,19752659436.21,867599383.0,784468574.0
sh.603501,2019,4.0,2020-04-10,2019-12-31,0.097393,0.051738,0.273918,705276510.69,0.539137,13593856499.63,863662098.0,140535394.0
sh.603659,2022,4.0,2023-03-28,2022-12-31,0.259312,0.21497399999999997,0.356577,3324340509.59,2.2320729999999998,15416597645.7,1390829959.0,1386234786.0
sh.603659,2021,4.0,2022-03-29,2021-12-31,0.180273,0.198188,0.356503,1782875380.36,2.518389,8972289710.39,694383539.0,692362915.0
sh.603659,2020,4.0,2021-03-16,2020-12-31,0.108351,0.13766,0.315833,726937911.79,1.345966,5266104990.07,496028364.0,443345128.0
sh.603659,2019,4.0,2020-03-27,2019-12-31,0.20611,0.141522,0.29485,679095679.02,1.495969,4789816916.44,435218821.0,193530088.0
sh.603799,2022,4.0,2023-04-28,2022-12-31,0.17271,0.090536,0.185933,5706810481.43,2.4468509999999997,61676007943.04,1597923353.0,1579921089.0
sh.603799,2021,4.0,2022-04-23,2021-12-31,0.265989,0.11393099999999999,0.203459,4023639932.18,3.191461,34260483178.74,1221228483.0,1210761526.0
sh.603799,2020,4.0,2021-03-30,2020-12-31,0.13184500000000002,0.05313,0.156566,1125653177.92,1.0206629999999999,20391649685.92,1141261526.0,1107151357.0
sh.603799,2019,4.0,2020-03-28,2019-12-31,0.015576,0.0057350000000000005,0.111631,108123915.5,0.11081700000000001,18459062264.46,1078671471.0,1078671471.0
sh.603806,2022,4.0,2023-04-22,2022-12-31,0.120699,0.083656,0.15618800000000002,1579207139.37,1.185517,18823752025.25,1331545247.0,1331545247.0
sh.603806,2021,4.0,2022-03-18,2021-12-31,0.20721199999999998,0.170925,0.25055,2197739563.49,2.3094740000000002,12809408059.43,951103748.0,951103748.0
sh.603806,2020,4.0,2021-03-26,2020-12-31,0.20129,0.186494,0.283585,1565273255.05,2.033659,8355453627.63,769552372.0,769552372.0
sh.603806,2019,4.0,2020-03-21,2019-12-31,0.158469,0.14973599999999998,0.203645,955035811.78,1.8313490000000001,6328461544.28,522600000.0,522600000.0
sh.603833,2022,4.0,2023-04-25,2022-12-31,0.173913,0.119332,0.31608,2682513064.15,4.413391000000002,22000522428.8,609151954.0,609151954.0
sh.603833,2021,4.0,2022-04-23,2021-12-31,0.202443,0.13033,0.316182,2664153384.02,4.375901,20144967469.42,609151948.0,609151948.0
sh.603833,2020,4.0,2021-04-23,2020-12-31,0.192012,0.13993699999999998,0.35012600000000005,2062629441.88,3.428961,14507440540.56,601531902.0,601531902.0
sh.603833,2019,4.0,2020-04-29,2019-12-31,0.214891,0.13592,0.35835900000000004,1839448516.68,4.377866,13365833388.35,420170165.0,94586407.0
sh.603882,2022,4.0,2023-04-25,2022-12-31,0.368629,0.183702,0.431279,2842983879.39,5.892864,15476074538.17,467138775.0,464015077.0
sh.603882,2021,4.0,2022-04-27,2021-12-31,0.439924,0.19789600000000002,0.472921,2363511868.97,4.76741,11303699846.08,465586275.0,462462577.0
sh.603882,2020,4.0,2021-04-20,2020-12-31,0.49808800000000003,0.190863,0.46685299999999996,1573432348.93,3.285621,7869805370.23,459487577.0,459487577.0
sh.603882,2019,4.0,2020-04-28,2019-12-31,0.192498,0.078809,0.39476500000000003,415264335.21,0.878674,4964835206.52,457884577.0,279639368.0
sh.603899,2022,4.0,2023-03-31,2022-12-31,0.196632,0.067781,0.193639,1355378832.38,1.383548,19986262640.35,926933050.0,923828420.0
sh.603899,2021,4.0,2022-03-29,2021-12-31,0.26656199999999997,0.087099,0.232093,1533595665.37,1.63608,,927745590.0,922010380.0
sh.603899,2020,4.0,2021-03-30,2020-12-31,0.267252,0.094261,0.25355500000000003,1238373726.0,1.353665,13133546117.73,927427600.0,920000000.0
sh.603899,2019,4.0,2020-04-14,2019-12-31,0.278518,0.096586,0.261308,1076076843.66,1.1522649999999999,11139921640.93,920000000.0,920000000.0
sh.603986,2022,4.0,2023-04-28,2022-12-31,0.14319300000000001,0.252469,0.47658599999999995,2052568326.42,3.077198,8129442847.47,667025148.0,663279874.0
sh.603986,2021,4.0,2022-04-28,2021-12-31,0.193307,0.27458699999999997,0.46542100000000003,2336793535.26,3.501153,8505722539.22,667435512.0,617356298.0
sh.603986,2020,4.0,2021-04-17,2020-12-31,0.11064500000000001,0.1958,0.373792,880491186.27,1.867371,4495703878.3,471626671.0,439165243.0
sh.603986,2019,4.0,2020-03-27,2019-12-31,0.17042000000000002,0.188976,0.405202,605274383.25,1.890277,3202335554.91,321075826.0,283066188.0
sh.603993,2022,4.0,2023-03-18,2022-12-31,0.132547,0.041573,0.092864,7191700827.37,0.280887,172682807359.0,21599240583.0,17565772619.0
sh.603993,2021,4.0,2022-03-19,2021-12-31,0.129698,0.031218,0.093885,5427613342.56,0.236398,173351399660.1,21599240583.0,17665772583.0
sh.603993,2020,4.0,2021-03-23,2020-12-31,0.058442999999999995,0.021939,0.07474700000000001,2478640545.02,0.10781800000000001,112550537600.57,21599240583.0,17665772583.0
sh.603993,2019,4.0,2020-03-30,2019-12-31,0.045431,0.025713,0.044715,1765848377.85,0.085976,68473937938.91,21599240583.0,17665772583.0
sh.605117,2022,4.0,2023-04-18,2022-12-31,0.452773,0.255808,0.380344,1523471926.57,6.350753,5931453931.17,238933800.0,81237800.0
sh.605117,2021,4.0,2022-04-21,2021-12-31,0.329898,0.138811,0.229498,578555272.84,3.3899660000000003,4140727010.89,170667000.0,42667000.0
sh.605117,2020,4.0,2021-03-30,2020-12-31,0.540139,0.126486,0.22640500000000002,382445659.61,2.987857,3001999021.67,128000000.0,
sh.605499,2022,4.0,2023-04-22,2022-12-31,0.309709,0.16936600000000002,0.423253,1440520571.36,3.601211,8491332551.46,400010000.0,76010000.0
sh.605499,2021,4.0,2022-02-28,2021-12-31,0.387868,0.170965,0.44372799999999996,1192960407.59,2.982326,6963847440.11,400010000.0,40010000.0
sh.605499,2020,4.0,2021-05-07,2020-12-31,0.4577020000000001,0.163772,0.465999,812063510.98,2.255732,4935663300.0,360000000.0,
sh.688005,2022,4.0,2023-03-29,2022-12-31,0.218375,0.045624,0.09264700000000001,1374321028.09,3.001287,27379385300.0,450883265.0,280419083.0
sh.688005,2021,4.0,2022-03-30,2021-12-31,0.183817,0.088531,0.153428,908236683.73,2.033404,9728786500.0,448037632.0,275810300.0
sh.688005,2020,4.0,2021-04-16,2020-12-31,0.048444,0.055154999999999996,0.121762,209287692.08,0.48064799999999996,3639729600.0,443285700.0,274010300.0
sh.688008,2022,4.0,2023-04-28,2022-12-31,0.141986,0.35383400000000004,0.46443100000000004,1299371688.28,1.145767,3671212900.0,1134068231.0,1134068231.0
sh.688008,2021,4.0,2022-04-29,2021-12-31,0.10074,0.323627,0.48080100000000003,829137544.38,0.732902,2562017500.0,1131306771.0,538065546.0
sh.688008,2020,4.0,2021-04-30,2020-12-31,0.143336,0.605201,0.722673,1103683466.93,0.976872,1823665600.0,1129813889.0,420201823.0
sh.688012,2022,4.0,2023-03-31,2022-12-31,0.079513,0.246401,0.457379,1167897318.07,1.8982599999999998,4739830997.55,616244480.0,616244480.0
sh.688012,2021,4.0,2022-03-31,2021-12-31,0.110483,0.325362,0.433555,1011269799.32,1.64127,3108134730.67,616244480.0,248623695.0
sh.688012,2020,4.0,2021-03-31,2020-12-31,0.12122899999999999,0.216561,0.376653,492306518.5,0.920235,2273144009.93,534862237.0,245402535.0
sh.688036,2022,4.0,2023-04-26,2022-12-31,0.166468,0.052940999999999995,0.21324899999999997,2466840122.34,3.089493,45927432615.56,803950350.0,803950350.0
sh.688036,2021,4.0,2022-04-26,2021-12-31,0.318929,0.079162,0.212973,3911567243.51,4.8762300000000005,48536121727.13,801690950.0,393265674.0
sh.688036,2020,4.0,2021-04-27,2020-12-31,0.286612,0.070865,0.257396,2678116289.62,3.358032,36989524600.55,800000000.0,389174724.0
sh.688065,2022,4.0,2023-04-26,2022-12-31,0.051195,0.250975,0.352407,612654860.45,0.9485459999999999,2332429968.0,583278195.0,263569671.0
sh.688065,2021,4.0,2022-04-07,2021-12-31,0.057757,0.294288,0.390266,646684508.56,1.458887,2153678874.81,416681976.0,169627583.0
sh.688065,2020,4.0,2021-03-30,2020-12-31,0.060915,0.30546599999999996,0.500139,457340988.4,1.098373,1487702507.59,416681976.0,37820456.0
sh.688111,2022,4.0,2023-03-22,2022-12-31,0.13592100000000001,0.291103,0.849957,1130924467.28,2.422978,3884184722.1,461221529.0,461221529.0
sh.688111,2021,4.0,2022-03-24,2021-12-31,0.14288800000000001,0.325894,0.869102,1068951661.99,2.258685,3279611105.18,461000000.0,218000000.0
sh.688111,2020,4.0,2021-03-24,2020-12-31,0.135899,0.392121,0.876984,886573819.74,1.9048619999999998,2260735406.28,461000000.0,215819451.0
sh.688126,2022,4.0,2023-04-11,2022-12-31,0.026305000000000002,0.095699,0.227223,344550464.56,0.118987,3515099264.19,2731658657.0,1586298399.0
sh.688126,2021,4.0,2022-04-13,2021-12-31,0.014711000000000004,0.058976,0.159576,145483490.03,0.058910000000000004,2406351600.0,2480260000.0,1090147154.0
sh.688126,2020,4.0,2021-04-28,2020-12-31,0.011997,0.04969,0.13103900000000002,90002440.62,0.035106,1771142800.0,2480260000.0,499431967.0
sh.688169,2022,4.0,2023-04-27,2022-12-31,0.13114800000000001,0.178536,0.492622,1183467395.0,12.631621,6610735733.0,93691616.0,71997517.0
sh.688169,2021,4.0,2022-04-22,2021-12-31,0.17974,0.240269,0.481071,1402465149.0,20.993168,5837051346.0,66806310.0,45269785.0
sh.688169,2020,4.0,2021-04-30,2020-12-31,0.31851599999999997,0.30227,0.513242,1369414866.0,20.541223000000002,4530438736.0,66666667.0,16551427.0
sh.688187,2022,4.0,2023-03-31,2022-12-31,0.07612100000000001,0.143729,0.326865,2591972827.0,1.804658,18033778561.0,1416236912.0,211241093.0
sh.688187,2021,4.0,2022-03-30,2021-12-31,0.07145599999999999,0.134554,0.337391,2034606949.0,1.424687,15121167406.0,1416236912.0,165010549.0
sh.688187,2020,4.0,2021-05-06,2020-12-31,0.10818599999999999,0.15570499999999998,0.372164,2496556928.0,2.105916,15791633733.0,1175476637.0,
sh.688303,2022,4.0,2023-03-16,2022-12-31,0.61673,0.617988,0.748261,19120751300.77,8.945871,30940306400.0,2137396215.0,295247410.0
sh.688303,2021,4.0,2022-03-16,2021-12-31,0.541771,0.5283770000000001,0.656532,5723306512.33,2.973425,10831866700.0,1925000000.0,204177392.0
sh.688303,2020,4.0,2021-05-28,2020-12-31,0.261058,0.22366999999999998,0.33631,1043252579.71,0.642112,4664256098.09,1625000000.0,
sh.688363,2022,4.0,2023-03-31,2022-12-31,0.157453,0.15118,0.769904,961380206.07,2.018184,6358777651.38,481085277.0,197585277.0
sh.688363,2021,4.0,2022-03-11,2021-12-31,0.145975,0.156748,0.780658,775556049.12,1.629864,4947219323.67,480000000.0,94828832.0
sh.688363,2020,4.0,2021-03-31,2020-12-31,0.13497,0.244997,0.814083,645011089.09,1.3454979999999999,2631686751.88,480000000.0,93341956.0
sh.688396,2022,4.0,2023-04-28,2022-12-31,0.14043699999999998,0.258359,0.367143,2599126084.69,1.9824979999999999,9896083733.09,1320091861.0,441109715.0
sh.688396,2021,4.0,2022-04-23,2021-12-31,0.162735,0.24410700000000002,0.353274,2257798236.43,1.718002,9158194299.57,1320091861.0,433297215.0
sh.688396,2020,4.0,2021-04-30,2020-12-31,0.120413,0.15188,0.27469899999999997,1059708487.82,0.792534,6931629010.75,1215925195.0,249044835.0
sh.688561,2022,4.0,2023-04-27,2022-12-31,0.005744,0.009255,0.643411,57589598.82,0.083583,6211607818.97,682089523.0,460600963.0
sh.688561,2021,4.0,2022-04-26,2021-12-31,-0.055742999999999994,-0.095363,0.6001270000000001,-553969683.76,-0.813318,5781087273.21,682082124.0,459454732.0
sh.688561,2020,4.0,2021-04-15,2020-12-31,-0.044493,-0.081885,0.595723,-340736168.13,-0.491993,4153504586.22,679616000.0,69236980.0
sh.688599,2022,4.0,2023-04-25,2022-12-31,0.169388,0.042945,0.13426,3652568769.7,1.69639,83565018466.17,2169325273.0,1324258751.0
sh.688599,2021,4.0,2022-04-28,2021-12-31,0.11208800000000001,0.041591,0.141405,1849981666.71,0.8700680000000001,43453099568.58,2073667807.0,1223334285.0
sh.688599,2020,4.0,2021-03-31,2020-12-31,0.090931,0.041918000000000004,0.15973199999999999,1233139744.8,0.59442,29066912176.14,2068026375.0,304124100.0
sh.688981,2022,4.0,2023-03-29,2022-12-31,0.100037,0.295935,0.382975,14653530000.0,1.533375,48884712000.0,7912664696.0,1957402720.0
sh.688981,2021,4.0,2022-03-31,2021-12-31,0.10304100000000001,0.314407,0.29305,11202505000.0,1.357957,35080627000.0,7903856555.0,1871038200.0
sh.688981,2020,4.0,2021-04-01,2020-12-31,0.060717999999999994,0.146386,0.23783400000000002,4021326000.0,0.562376,26974736000.0,7703507527.0,1040231223.0
sz.000001,2022,4.0,2023-03-09,2022-12-31,0.10966,0.25301399999999996,,45516000000.0,2.34547,179895000000.0,19405918198.0,19405546950.0
sz.000001,2021,4.0,2022-03-10,2021-12-31,0.095674,0.21452,,36336000000.0,1.8724180000000001,169383000000.0,19405918198.0,19405521950.0
sz.000001,2020,4.0,2021-02-02,2020-12-31,0.08544500000000001,0.188404,,28928000000.0,1.490679,153542000000.0,19405918198.0,19405754475.0
sz.000001,2019,4.0,2020-02-14,2019-12-31,0.101966,0.204374,,28195000000.0,1.452907,137958000000.0,19405918198.0,19405752680.0
sz.000002,2022,4.0,2023-03-31,2022-12-31,0.09450800000000001,0.07453,0.195537,37550909305.14,1.9446599999999998,496219997601.99,11630709471.0,9716667215.0
sz.000002,2021,4.0,2022-03-31,2021-12-31,0.097832,0.084076,0.218245,38069527018.02,1.937487,449762794655.87,11625383375.0,9717553265.0
sz.000002,2020,4.0,2021-03-31,2020-12-31,0.201254,0.141485,0.292454,59298116444.53,3.573464,415880946934.33,11617732201.0,9717553265.0
sz.000002,2019,4.0,2020-03-18,2019-12-31,0.226117,0.149857,0.362451,55131614572.09,3.4393550000000004,365353716806.8,11302143001.0,9715170043.0
sz.000063,2022,4.0,2023-03-11,2022-12-31,0.14675,0.06337000000000001,0.37190100000000004,7791610000.0,1.706103,122954400000.0,4736112508.0,3979881731.0
sz.000063,2021,4.0,2022-03-09,2021-12-31,0.143765,0.061437,0.35243800000000003,7035890000.0,1.440126,114521600000.0,4730795972.0,3889384374.0
sz.000063,2020,4.0,2021-03-17,2020-12-31,0.118124,0.046542,0.316129,4721692000.0,0.923336,101450670000.0,4613434898.0,3476253800.0
sz.000063,2019,4.0,2020-03-28,2019-12-31,0.19905,0.063664,0.371716,5776669000.0,1.217703,90736600000.0,4227529869.0,3471533813.0
sz.000069,2022,4.0,2023-03-31,2022-12-31,-0.145344,-0.16630999999999999,0.228359,-12767140436.4,-1.3296370000000002,76767105130.88,8201793915.0,7056388594.0
sz.000069,2021,4.0,2022-03-31,2021-12-31,0.047608,0.069717,0.26145300000000005,7151816808.32,0.46320500000000003,102278147768.31,8201793915.0,7055554620.0
sz.000069,2020,4.0,2021-03-30,2020-12-31,0.17255,0.192052,0.49864200000000003,15722913760.02,1.546657,80414151560.47,8201793915.0,7056298141.0
